Year,Geography,Asset,GeoCode,Value
2015,Canada,Waste disposal facilities,,56.8
2015,Canada,Outdoor recreational facilities,,58.8
2015,Canada,Pollution abatement and control,,57.8
2015,Canada,Other machinery and equipment,,54.8
2015,Canada,"Turbines, turbine generators, and turbine generator sets",,56.0
2015,Canada,Nuclear reactor steam supply systems,,67.2
2015,Canada,Water treatment equipment,,46.6
2015,Canada,Power and distribution transformers,,54.6
2015,Canada,Transportation machinery and equipment,,60.0
2015,Canada,Buses,,57.1
2015,Canada,"Locomotives, railway rolling stock, and rapid transit equipment",,61.8
2015,Newfoundland and Labrador,Total assets,10,57.9
2015,Newfoundland and Labrador,Commercial buildings,10,63.5
2015,Newfoundland and Labrador,Sports facilities with spectator capacity,10,65.8
2015,Newfoundland and Labrador,Indoor recreational facilities,10,64.2
2015,Newfoundland and Labrador,Student residences,10,57.5
2015,Newfoundland and Labrador,Airports and other passenger terminals,10,61.7
2015,Newfoundland and Labrador,Communications buildings,10,64.7
2015,Newfoundland and Labrador,Institutional buildings,10,56.5
2015,Newfoundland and Labrador,"Schools, colleges, universities and other educational buildings",10,55.9
2015,Newfoundland and Labrador,Hospitals,10,58.0
2015,Newfoundland and Labrador,"Nursing homes, homes for the aged",10,62.9
2015,Newfoundland and Labrador,Religious centres and memorial sites,10,52.2
2015,Newfoundland and Labrador,Museums,10,53.3
2015,Newfoundland and Labrador,Historical sites,10,53.4
2015,Newfoundland and Labrador,Libraries,10,64.8
2015,Newfoundland and Labrador,Public security facilities,10,52.5
2015,Newfoundland and Labrador,Marine engineering infrastructure,10,44.4
2015,Newfoundland and Labrador,Seaports,10,37.0
2015,Newfoundland and Labrador,Marinas and harbours,10,51.2
2015,Newfoundland and Labrador,Canals and waterways,10,52.2
2015,Newfoundland and Labrador,Other marine infrastructure,10,43.1
2015,Newfoundland and Labrador,Transportation engineering infrastructure,10,51.1
2015,Newfoundland and Labrador,Highway and road structures and networks,10,51.8
2015,Newfoundland and Labrador,Bridges,10,52.5
2015,Newfoundland and Labrador,Tunnels,10,50.9
2015,Newfoundland and Labrador,Railway lines,10,60.5
2015,Newfoundland and Labrador,Runways,10,47.1
2015,Newfoundland and Labrador,Waterworks infrastructure,10,61.8
2015,Newfoundland and Labrador,Water filtration plants,10,65.5
2015,Newfoundland and Labrador,Other water infrastructure,10,61.7
2015,Newfoundland and Labrador,Sewage infrastructure,10,50.9
2015,Newfoundland and Labrador,Sewage treatment plants,10,82.5
2015,Newfoundland and Labrador,Other sewage infrastructure,10,50.4
2015,Newfoundland and Labrador,Communications networks,10,46.0
2015,Newfoundland and Labrador,"Cables and lines – coaxial, copper, aluminum, etc.",10,44.6
2015,Newfoundland and Labrador,Optical fibre,10,46.7
2015,Newfoundland and Labrador,Transmission support structures,10,47.0
2015,Newfoundland and Labrador,Other communication construction,10,37.3
2015,Newfoundland and Labrador,Electric power infrastructure,10,62.0
2015,Newfoundland and Labrador,Wind and solar power plants,10,75.1
2015,Newfoundland and Labrador,Steam production plants,10,54.1
2015,Newfoundland and Labrador,Hydraulic production plants,10,61.6
2015,Newfoundland and Labrador,Power transmission networks,10,62.4
2015,Newfoundland and Labrador,Power distribution networks,10,58.9
2015,Newfoundland and Labrador,Other electric power construction,10,75.1
2015,Newfoundland and Labrador,Oil and gas engineering construction,10,33.7
2015,Newfoundland and Labrador,Pipelines,10,33.7
2015,Newfoundland and Labrador,Other engineering construction,10,62.5
2015,Newfoundland and Labrador,Waste disposal facilities,10,64.1
2015,Newfoundland and Labrador,Outdoor recreational facilities,10,62.2
2015,Newfoundland and Labrador,Pollution abatement and control,10,65.4
2015,Newfoundland and Labrador,Other machinery and equipment,10,57.4
2015,Newfoundland and Labrador,"Turbines, turbine generators, and turbine generator sets",10,60.2
2015,Newfoundland and Labrador,Water treatment equipment,10,39.3
2015,Newfoundland and Labrador,Power and distribution transformers,10,59.3
2015,Newfoundland and Labrador,Transportation machinery and equipment,10,56.4
2015,Newfoundland and Labrador,Buses,10,52.8
2015,Newfoundland and Labrador,"Locomotives, railway rolling stock, and rapid transit equipment",10,58.6
2015,Prince Edward Island,Total assets,11,52.6
2015,Prince Edward Island,Commercial buildings,11,54.1
2015,Prince Edward Island,Sports facilities with spectator capacity,11,55.7
2015,Prince Edward Island,Indoor recreational facilities,11,53.5
2015,Prince Edward Island,Student residences,11,63.4
2015,Prince Edward Island,Airports and other passenger terminals,11,53.9
2015,Prince Edward Island,Communications buildings,11,53.5
2015,Prince Edward Island,Institutional buildings,11,53.7
2015,Prince Edward Island,"Schools, colleges, universities and other educational buildings",11,53.2
2015,Prince Edward Island,Hospitals,11,57.0
2015,Prince Edward Island,"Nursing homes, homes for the aged",11,57.4
2015,Prince Edward Island,Religious centres and memorial sites,11,32.7
2015,Prince Edward Island,Museums,11,47.4
2015,Prince Edward Island,Historical sites,11,32.2
2015,Prince Edward Island,Libraries,11,33.9
2015,Prince Edward Island,Public security facilities,11,49.1
2015,Prince Edward Island,Marine engineering infrastructure,11,28.3
2015,Prince Edward Island,Seaports,11,28.3
2015,Prince Edward Island,Marinas and harbours,11,33.4
2015,Prince Edward Island,Canals and waterways,11,32.2
2015,Prince Edward Island,Other marine infrastructure,11,26.5
2015,Prince Edward Island,Transportation engineering infrastructure,11,45.0
2015,Prince Edward Island,Highway and road structures and networks,11,44.9
2015,Prince Edward Island,Bridges,11,43.4
2015,Prince Edward Island,Tunnels,11,49.8
2015,Prince Edward Island,Railway lines,11,56.9
2015,Prince Edward Island,Runways,11,55.0
2015,Prince Edward Island,Waterworks infrastructure,11,59.2
2015,Prince Edward Island,Water filtration plants,11,62.4
2015,Prince Edward Island,Other water infrastructure,11,57.8
2015,Prince Edward Island,Sewage infrastructure,11,38.2
2015,Prince Edward Island,Sewage treatment plants,11,34.6
2015,Prince Edward Island,Other sewage infrastructure,11,40.9
2015,Prince Edward Island,Communications networks,11,48.4
2015,Prince Edward Island,"Cables and lines – coaxial, copper, aluminum, etc.",11,48.4
2015,Prince Edward Island,Optical fibre,11,48.4
2015,Prince Edward Island,Transmission support structures,11,48.4
2015,Prince Edward Island,Other communication construction,11,50.3
2015,Prince Edward Island,Electric power infrastructure,11,68.1
2015,Prince Edward Island,Wind and solar power plants,11,75.0
2015,Prince Edward Island,Steam production plants,11,66.0
2015,Prince Edward Island,Power transmission networks,11,67.8
2015,Prince Edward Island,Power distribution networks,11,66.4
2015,Prince Edward Island,Other electric power construction,11,75.0
2015,Prince Edward Island,Oil and gas engineering construction,11,62.8
2015,Prince Edward Island,Pipelines,11,62.8
2015,Prince Edward Island,Other engineering construction,11,54.3
2015,Prince Edward Island,Waste disposal facilities,11,56.3
2015,Prince Edward Island,Outdoor recreational facilities,11,52.1
2015,Prince Edward Island,Pollution abatement and control,11,50.7
2015,Prince Edward Island,Other machinery and equipment,11,53.2
2015,Prince Edward Island,"Turbines, turbine generators, and turbine generator sets",11,65.7
2015,Prince Edward Island,Water treatment equipment,11,36.5
2015,Prince Edward Island,Power and distribution transformers,11,51.7
2015,Prince Edward Island,Transportation machinery and equipment,11,62.7
2015,Prince Edward Island,Buses,11,61.5
2015,Prince Edward Island,"Locomotives, railway rolling stock, and rapid transit equipment",11,63.8
2015,Nova Scotia,Total assets,12,53.5
2015,Nova Scotia,Commercial buildings,12,63.1
2015,Nova Scotia,Sports facilities with spectator capacity,12,64.8
2015,Nova Scotia,Indoor recreational facilities,12,65.3
2015,Nova Scotia,Student residences,12,64.2
2015,Nova Scotia,Airports and other passenger terminals,12,60.0
2015,Nova Scotia,Communications buildings,12,60.0
2015,Nova Scotia,Institutional buildings,12,55.8
2015,Nova Scotia,"Schools, colleges, universities and other educational buildings",12,58.2
2015,Nova Scotia,Hospitals,12,52.2
2015,Nova Scotia,"Nursing homes, homes for the aged",12,52.8
2015,Nova Scotia,Religious centres and memorial sites,12,43.9
2015,Nova Scotia,Museums,12,48.5
2015,Nova Scotia,Historical sites,12,48.6
2015,Nova Scotia,Libraries,12,51.2
2015,Nova Scotia,Public security facilities,12,50.1
2015,Nova Scotia,Marine engineering infrastructure,12,39.5
2015,Nova Scotia,Seaports,12,35.4
2015,Nova Scotia,Marinas and harbours,12,44.2
2015,Nova Scotia,Canals and waterways,12,42.8
2015,Nova Scotia,Other marine infrastructure,12,45.5
2015,Nova Scotia,Transportation engineering infrastructure,12,57.1
2015,Nova Scotia,Highway and road structures and networks,12,56.9
2015,Nova Scotia,Bridges,12,61.5
2015,Nova Scotia,Tunnels,12,54.4
2015,Nova Scotia,Railway lines,12,55.9
2015,Nova Scotia,Runways,12,53.5
2015,Nova Scotia,Waterworks infrastructure,12,50.5
2015,Nova Scotia,Water filtration plants,12,46.9
2015,Nova Scotia,Other water infrastructure,12,50.7
2015,Nova Scotia,Sewage infrastructure,12,46.3
2015,Nova Scotia,Sewage treatment plants,12,46.6
2015,Nova Scotia,Other sewage infrastructure,12,46.3
2015,Nova Scotia,Communications networks,12,43.9
2015,Nova Scotia,"Cables and lines – coaxial, copper, aluminum, etc.",12,44.1
2015,Nova Scotia,Optical fibre,12,44.7
2015,Nova Scotia,Transmission support structures,12,43.5
2015,Nova Scotia,Other communication construction,12,35.2
2015,Nova Scotia,Electric power infrastructure,12,51.9
2015,Nova Scotia,Wind and solar power plants,12,55.1
2015,Nova Scotia,Steam production plants,12,51.2
2015,Nova Scotia,Hydraulic production plants,12,51.2
2015,Nova Scotia,Power transmission networks,12,51.2
2015,Nova Scotia,Power distribution networks,12,51.3
2015,Nova Scotia,Other electric power construction,12,55.1
2015,Nova Scotia,Oil and gas engineering construction,12,47.2
2015,Nova Scotia,Pipelines,12,47.2
2015,Nova Scotia,Other engineering construction,12,51.4
2015,Nova Scotia,Waste disposal facilities,12,48.2
2015,Nova Scotia,Outdoor recreational facilities,12,46.6
2015,Nova Scotia,Pollution abatement and control,12,67.0
2015,Nova Scotia,Other machinery and equipment,12,55.5
2015,Nova Scotia,"Turbines, turbine generators, and turbine generator sets",12,73.7
2015,Nova Scotia,Water treatment equipment,12,42.7
2015,Nova Scotia,Power and distribution transformers,12,33.8
2015,Nova Scotia,Transportation machinery and equipment,12,58.4
2015,Nova Scotia,Buses,12,62.5
2015,Nova Scotia,"Locomotives, railway rolling stock, and rapid transit equipment",12,51.8
2015,New Brunswick,Total assets,13,52.7
2015,New Brunswick,Commercial buildings,13,57.4
2015,New Brunswick,Sports facilities with spectator capacity,13,59.1
2015,New Brunswick,Indoor recreational facilities,13,58.2
2015,New Brunswick,Student residences,13,52.7
2015,New Brunswick,Airports and other passenger terminals,13,56.8
2015,New Brunswick,Communications buildings,13,58.2
2015,New Brunswick,Institutional buildings,13,50.1
2015,New Brunswick,"Schools, colleges, universities and other educational buildings",13,51.6
2015,New Brunswick,Hospitals,13,44.8
2015,New Brunswick,"Nursing homes, homes for the aged",13,43.6
2015,New Brunswick,Religious centres and memorial sites,13,61.2
2015,New Brunswick,Museums,13,61.7
2015,New Brunswick,Historical sites,13,71.3
2015,New Brunswick,Libraries,13,65.4
2015,New Brunswick,Public security facilities,13,67.5
2015,New Brunswick,Marine engineering infrastructure,13,34.0
2015,New Brunswick,Seaports,13,33.5
2015,New Brunswick,Marinas and harbours,13,36.3
2015,New Brunswick,Canals and waterways,13,37.8
2015,New Brunswick,Other marine infrastructure,13,33.4
2015,New Brunswick,Transportation engineering infrastructure,13,54.2
2015,New Brunswick,Highway and road structures and networks,13,54.0
2015,New Brunswick,Bridges,13,53.9
2015,New Brunswick,Tunnels,13,53.0
2015,New Brunswick,Railway lines,13,56.3
2015,New Brunswick,Runways,13,56.3
2015,New Brunswick,Waterworks infrastructure,13,56.8
2015,New Brunswick,Water filtration plants,13,54.8
2015,New Brunswick,Other water infrastructure,13,57.6
2015,New Brunswick,Sewage infrastructure,13,46.5
2015,New Brunswick,Sewage treatment plants,13,51.7
2015,New Brunswick,Other sewage infrastructure,13,45.6
2015,New Brunswick,Communications networks,13,51.7
2015,New Brunswick,"Cables and lines – coaxial, copper, aluminum, etc.",13,49.9
2015,New Brunswick,Optical fibre,13,51.4
2015,New Brunswick,Transmission support structures,13,53.5
2015,New Brunswick,Other communication construction,13,52.0
2015,New Brunswick,Electric power infrastructure,13,54.1
2015,New Brunswick,Wind and solar power plants,13,53.7
2015,New Brunswick,Steam production plants,13,54.6
2015,New Brunswick,Nuclear production plants,13,54.1
2015,New Brunswick,Hydraulic production plants,13,54.3
2015,New Brunswick,Power transmission networks,13,53.9
2015,New Brunswick,Power distribution networks,13,54.2
2015,New Brunswick,Other electric power construction,13,53.7
2015,New Brunswick,Oil and gas engineering construction,13,60.5
2015,New Brunswick,Pipelines,13,60.5
2015,New Brunswick,Other engineering construction,13,53.2
2015,New Brunswick,Waste disposal facilities,13,53.0
2015,New Brunswick,Outdoor recreational facilities,13,53.3
2015,New Brunswick,Pollution abatement and control,13,51.7
2015,New Brunswick,Other machinery and equipment,13,33.0
2015,New Brunswick,"Turbines, turbine generators, and turbine generator sets",13,22.7
2015,New Brunswick,Water treatment equipment,13,39.8
2015,New Brunswick,Power and distribution transformers,13,37.5
2015,New Brunswick,Transportation machinery and equipment,13,61.1
2015,New Brunswick,Buses,13,72.4
2015,New Brunswick,"Locomotives, railway rolling stock, and rapid transit equipment",13,55.3
2015,Quebec,Total assets,24,57.0
2015,Quebec,Commercial buildings,24,54.8
2015,Quebec,Sports facilities with spectator capacity,24,56.6
2015,Quebec,Indoor recreational facilities,24,60.6
2015,Quebec,Student residences,24,49.5
2015,Quebec,Airports and other passenger terminals,24,50.8
2015,Quebec,Communications buildings,24,49.3
2015,Quebec,Institutional buildings,24,60.2
2015,Quebec,"Schools, colleges, universities and other educational buildings",24,56.6
2015,Quebec,Hospitals,24,69.4
2015,Quebec,"Nursing homes, homes for the aged",24,68.1
2015,Quebec,Religious centres and memorial sites,24,59.1
2015,Quebec,Museums,24,60.3
2015,Quebec,Historical sites,24,57.1
2015,Quebec,Libraries,24,56.9
2015,Quebec,Public security facilities,24,56.8
2015,Quebec,Marine engineering infrastructure,24,50.5
2015,Quebec,Seaports,24,61.3
2015,Quebec,Marinas and harbours,24,35.9
2015,Quebec,Canals and waterways,24,62.9
2015,Quebec,Other marine infrastructure,24,61.4
2015,Quebec,Transportation engineering infrastructure,24,60.0
2015,Quebec,Highway and road structures and networks,24,59.0
2015,Quebec,Bridges,24,64.8
2015,Quebec,Tunnels,24,63.1
2015,Quebec,Railway lines,24,65.5
2015,Quebec,Runways,24,63.1
2015,Quebec,Waterworks infrastructure,24,56.5
2015,Quebec,Water filtration plants,24,62.4
2015,Quebec,Other water infrastructure,24,56.0
2015,Quebec,Sewage infrastructure,24,50.9
2015,Quebec,Sewage treatment plants,24,51.4
2015,Quebec,Other sewage infrastructure,24,50.9
2015,Quebec,Communications networks,24,58.2
2015,Quebec,"Cables and lines – coaxial, copper, aluminum, etc.",24,53.8
2015,Quebec,Optical fibre,24,60.8
2015,Quebec,Transmission support structures,24,52.7
2015,Quebec,Other communication construction,24,55.6
2015,Quebec,Electric power infrastructure,24,56.1
2015,Quebec,Wind and solar power plants,24,56.3
2015,Quebec,Steam production plants,24,56.0
2015,Quebec,Nuclear production plants,24,43.6
2015,Quebec,Hydraulic production plants,24,56.2
2015,Quebec,Power transmission networks,24,56.0
2015,Quebec,Power distribution networks,24,55.9
2015,Quebec,Other electric power construction,24,56.3
2015,Quebec,Oil and gas engineering construction,24,45.9
2015,Quebec,Pipelines,24,45.9
2015,Quebec,Other engineering construction,24,58.2
2015,Quebec,Waste disposal facilities,24,65.8
2015,Quebec,Outdoor recreational facilities,24,58.0
2015,Quebec,Pollution abatement and control,24,81.6
2015,Quebec,Other machinery and equipment,24,26.5
2015,Quebec,"Turbines, turbine generators, and turbine generator sets",24,31.5
2015,Quebec,Nuclear reactor steam supply systems,24,55.9
2015,Quebec,Water treatment equipment,24,46.4
2015,Quebec,Power and distribution transformers,24,17.9
2015,Quebec,Transportation machinery and equipment,24,58.9
2015,Quebec,Buses,24,49.4
2015,Quebec,"Locomotives, railway rolling stock, and rapid transit equipment",24,64.2
2015,Ontario,Total assets,35,58.6
2015,Ontario,Commercial buildings,35,55.0
2015,Ontario,Sports facilities with spectator capacity,35,58.3
2015,Ontario,Indoor recreational facilities,35,57.9
2015,Ontario,Student residences,35,53.1
2015,Ontario,Airports and other passenger terminals,35,52.1
2015,Ontario,Communications buildings,35,53.5
2015,Ontario,Institutional buildings,35,59.9
2015,Ontario,"Schools, colleges, universities and other educational buildings",35,59.3
2015,Ontario,Hospitals,35,61.2
2015,Ontario,"Nursing homes, homes for the aged",35,60.0
2015,Ontario,Religious centres and memorial sites,35,50.5
2015,Ontario,Museums,35,61.4
2015,Ontario,Historical sites,35,60.6
2015,Ontario,Libraries,35,64.8
2015,Ontario,Public security facilities,35,60.8
2015,Ontario,Marine engineering infrastructure,35,36.0
2015,Ontario,Seaports,35,34.5
2015,Ontario,Marinas and harbours,35,31.9
2015,Ontario,Canals and waterways,35,32.0
2015,Ontario,Other marine infrastructure,35,43.1
2015,Ontario,Transportation engineering infrastructure,35,61.8
2015,Ontario,Highway and road structures and networks,35,59.7
2015,Ontario,Bridges,35,57.6
2015,Ontario,Tunnels,35,59.1
2015,Ontario,Railway lines,35,67.6
2015,Ontario,Runways,35,59.7
2015,Ontario,Waterworks infrastructure,35,67.1
2015,Ontario,Water filtration plants,35,62.7
2015,Ontario,Other water infrastructure,35,72.0
2015,Ontario,Sewage infrastructure,35,53.1
2015,Ontario,Sewage treatment plants,35,53.3
2015,Ontario,Other sewage infrastructure,35,53.0
2015,Ontario,Communications networks,35,53.3
2015,Ontario,"Cables and lines – coaxial, copper, aluminum, etc.",35,52.8
2015,Ontario,Optical fibre,35,53.8
2015,Ontario,Transmission support structures,35,52.7
2015,Ontario,Other communication construction,35,53.8
2015,Ontario,Electric power infrastructure,35,56.4
2015,Ontario,Wind and solar power plants,35,55.5
2015,Ontario,Steam production plants,35,57.1
2015,Ontario,Nuclear production plants,35,54.5
2015,Ontario,Hydraulic production plants,35,55.2
2015,Ontario,Power transmission networks,35,54.7
2015,Ontario,Power distribution networks,35,57.2
2015,Ontario,Other electric power construction,35,55.5
2015,Ontario,Oil and gas engineering construction,35,40.6
2015,Ontario,Pipelines,35,40.6
2015,Ontario,Other engineering construction,35,53.8
2015,Ontario,Waste disposal facilities,35,53.1
2015,Ontario,Outdoor recreational facilities,35,53.3
2015,Ontario,Pollution abatement and control,35,54.7
2015,Ontario,Other machinery and equipment,35,56.4
2015,Ontario,"Turbines, turbine generators, and turbine generator sets",35,56.2
2015,Ontario,Nuclear reactor steam supply systems,35,67.5
2015,Ontario,Water treatment equipment,35,47.1
2015,Ontario,Power and distribution transformers,35,56.8
2015,Ontario,Transportation machinery and equipment,35,61.9
2015,Ontario,Buses,35,60.1
2015,Ontario,"Locomotives, railway rolling stock, and rapid transit equipment",35,63.0
2015,Manitoba,Total assets,46,57.6
2015,Manitoba,Commercial buildings,46,53.8
2015,Manitoba,Sports facilities with spectator capacity,46,55.8
2015,Manitoba,Indoor recreational facilities,46,54.4
2015,Manitoba,Student residences,46,55.2
2015,Manitoba,Airports and other passenger terminals,46,50.9
2015,Manitoba,Communications buildings,46,51.2
2015,Manitoba,Institutional buildings,46,57.3
2015,Manitoba,"Schools, colleges, universities and other educational buildings",46,56.1
2015,Manitoba,Hospitals,46,53.7
2015,Manitoba,"Nursing homes, homes for the aged",46,52.6
2015,Manitoba,Religious centres and memorial sites,46,73.0
2015,Manitoba,Museums,46,73.4
2015,Manitoba,Historical sites,46,73.4
2015,Manitoba,Libraries,46,66.6
2015,Manitoba,Public security facilities,46,65.8
2015,Manitoba,Marine engineering infrastructure,46,31.4
2015,Manitoba,Seaports,46,29.7
2015,Manitoba,Marinas and harbours,46,31.9
2015,Manitoba,Canals and waterways,46,38.8
2015,Manitoba,Other marine infrastructure,46,36.8
2015,Manitoba,Transportation engineering infrastructure,46,57.6
2015,Manitoba,Highway and road structures and networks,46,57.9
2015,Manitoba,Bridges,46,56.4
2015,Manitoba,Tunnels,46,65.6
2015,Manitoba,Railway lines,46,58.1
2015,Manitoba,Runways,46,56.5
2015,Manitoba,Waterworks infrastructure,46,66.6
2015,Manitoba,Water filtration plants,46,62.9
2015,Manitoba,Other water infrastructure,46,67.1
2015,Manitoba,Sewage infrastructure,46,48.2
2015,Manitoba,Sewage treatment plants,46,52.9
2015,Manitoba,Other sewage infrastructure,46,47.1
2015,Manitoba,Communications networks,46,45.5
2015,Manitoba,"Cables and lines – coaxial, copper, aluminum, etc.",46,56.4
2015,Manitoba,Optical fibre,46,40.6
2015,Manitoba,Transmission support structures,46,38.5
2015,Manitoba,Other communication construction,46,38.1
2015,Manitoba,Electric power infrastructure,46,58.1
2015,Manitoba,Wind and solar power plants,46,40.0
2015,Manitoba,Steam production plants,46,56.6
2015,Manitoba,Hydraulic production plants,46,57.8
2015,Manitoba,Power transmission networks,46,59.4
2015,Manitoba,Power distribution networks,46,56.6
2015,Manitoba,Other electric power construction,46,40.0
2015,Manitoba,Oil and gas engineering construction,46,56.1
2015,Manitoba,Pipelines,46,56.1
2015,Manitoba,Other engineering construction,46,52.9
2015,Manitoba,Waste disposal facilities,46,54.0
2015,Manitoba,Outdoor recreational facilities,46,51.5
2015,Manitoba,Pollution abatement and control,46,56.3
2015,Manitoba,Other machinery and equipment,46,63.0
2015,Manitoba,"Turbines, turbine generators, and turbine generator sets",46,32.2
2015,Manitoba,Water treatment equipment,46,43.8
2015,Manitoba,Power and distribution transformers,46,65.8
2015,Manitoba,Transportation machinery and equipment,46,54.7
2015,Manitoba,Buses,46,53.6
2015,Manitoba,"Locomotives, railway rolling stock, and rapid transit equipment",46,55.2
2015,Saskatchewan,Total assets,47,57.2
2015,Saskatchewan,Commercial buildings,47,56.5
2015,Saskatchewan,Sports facilities with spectator capacity,47,56.8
2015,Saskatchewan,Indoor recreational facilities,47,57.1
2015,Saskatchewan,Student residences,47,53.3
2015,Saskatchewan,Airports and other passenger terminals,47,55.6
2015,Saskatchewan,Communications buildings,47,56.1
2015,Saskatchewan,Institutional buildings,47,52.3
2015,Saskatchewan,"Schools, colleges, universities and other educational buildings",47,55.5
2015,Saskatchewan,Hospitals,47,45.8
2015,Saskatchewan,"Nursing homes, homes for the aged",47,50.0
2015,Saskatchewan,Religious centres and memorial sites,47,42.9
2015,Saskatchewan,Museums,47,49.4
2015,Saskatchewan,Historical sites,47,75.9
2015,Saskatchewan,Libraries,47,56.6
2015,Saskatchewan,Public security facilities,47,50.6
2015,Saskatchewan,Marine engineering infrastructure,47,21.6
2015,Saskatchewan,Seaports,47,20.1
2015,Saskatchewan,Marinas and harbours,47,23.0
2015,Saskatchewan,Canals and waterways,47,40.0
2015,Saskatchewan,Other marine infrastructure,47,20.2
2015,Saskatchewan,Transportation engineering infrastructure,47,60.8
2015,Saskatchewan,Highway and road structures and networks,47,62.2
2015,Saskatchewan,Bridges,47,60.5
2015,Saskatchewan,Railway lines,47,57.6
2015,Saskatchewan,Runways,47,72.5
2015,Saskatchewan,Waterworks infrastructure,47,56.6
2015,Saskatchewan,Water filtration plants,47,54.3
2015,Saskatchewan,Other water infrastructure,47,63.6
2015,Saskatchewan,Sewage infrastructure,47,54.4
2015,Saskatchewan,Sewage treatment plants,47,67.4
2015,Saskatchewan,Other sewage infrastructure,47,52.6
2015,Saskatchewan,Communications networks,47,45.9
2015,Saskatchewan,"Cables and lines – coaxial, copper, aluminum, etc.",47,50.4
2015,Saskatchewan,Optical fibre,47,44.6
2015,Saskatchewan,Transmission support structures,47,44.3
2015,Saskatchewan,Other communication construction,47,44.2
2015,Saskatchewan,Electric power infrastructure,47,60.7
2015,Saskatchewan,Wind and solar power plants,47,60.9
2015,Saskatchewan,Steam production plants,47,62.2
2015,Saskatchewan,Hydraulic production plants,47,60.8
2015,Saskatchewan,Power transmission networks,47,58.1
2015,Saskatchewan,Power distribution networks,47,61.4
2015,Saskatchewan,Other electric power construction,47,60.9
2015,Saskatchewan,Oil and gas engineering construction,47,56.5
2015,Saskatchewan,Pipelines,47,56.5
2015,Saskatchewan,Other engineering construction,47,66.3
2015,Saskatchewan,Waste disposal facilities,47,73.4
2015,Saskatchewan,Outdoor recreational facilities,47,65.3
2015,Saskatchewan,Pollution abatement and control,47,63.3
2015,Saskatchewan,Other machinery and equipment,47,74.5
2015,Saskatchewan,"Turbines, turbine generators, and turbine generator sets",47,81.1
2015,Saskatchewan,Water treatment equipment,47,53.4
2015,Saskatchewan,Power and distribution transformers,47,54.0
2015,Saskatchewan,Transportation machinery and equipment,47,61.0
2015,Saskatchewan,Buses,47,59.5
2015,Saskatchewan,"Locomotives, railway rolling stock, and rapid transit equipment",47,61.3
2015,Alberta,Total assets,48,62.1
2015,Alberta,Commercial buildings,48,63.4
2015,Alberta,Sports facilities with spectator capacity,48,61.9
2015,Alberta,Indoor recreational facilities,48,65.9
2015,Alberta,Student residences,48,57.8
2015,Alberta,Airports and other passenger terminals,48,62.4
2015,Alberta,Communications buildings,48,60.1
2015,Alberta,Institutional buildings,48,58.3
2015,Alberta,"Schools, colleges, universities and other educational buildings",48,60.9
2015,Alberta,Hospitals,48,53.1
2015,Alberta,"Nursing homes, homes for the aged",48,51.4
2015,Alberta,Religious centres and memorial sites,48,50.8
2015,Alberta,Museums,48,61.6
2015,Alberta,Historical sites,48,46.3
2015,Alberta,Libraries,48,64.9
2015,Alberta,Public security facilities,48,62.3
2015,Alberta,Marine engineering infrastructure,48,18.4
