Year,data.Geography,data.Violations,GeoCode,Value
2015,,,,1070.26
2015,data.Canada,data.Homicide [110],,1.71
2015,data.Canada,data.Total other violations causing death [120],,0.24
2015,data.Canada,data.Attempted murder [1210],,2.18
2015,data.Canada,"data.Sexual assault, level 3, aggravated [1310]",,0.29
2015,data.Canada,"data.Sexual assault, level 2, weapon or bodily harm [1320]",,1.06
2015,data.Canada,"data.Sexual assault, level 1 [1330]",,57.32
2015,data.Canada,data.Total sexual violations against children [130],,14.72
2015,data.Canada,"data.Assault, level 3, aggravated [1410]",,9.3
2015,data.Canada,"data.Assault, level 2, weapon or bodily harm [1420]",,132.73
2015,data.Canada,"data.Assault, level 1 [1430]",,439.87
2015,data.Canada,data.Total robbery [160],,62.04
2015,data.Canada,data.Uttering threats [1627],,175.94
2015,data.Canada,data.Total other violent violations [180],,14.16
2015,data.Newfoundland and Labrador [10],data.Total violent Criminal Code violations [100],,1368.64
2015,data.Newfoundland and Labrador [10],data.Homicide [110],,0.57
2015,data.Newfoundland and Labrador [10],data.Total other violations causing death [120],,0.0
2015,data.Newfoundland and Labrador [10],data.Attempted murder [1210],,0.76
2015,data.Newfoundland and Labrador [10],"data.Sexual assault, level 3, aggravated [1310]",,0.19
2015,data.Newfoundland and Labrador [10],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,0.19
2015,data.Newfoundland and Labrador [10],"data.Sexual assault, level 1 [1330]",,68.55
2015,data.Newfoundland and Labrador [10],data.Total sexual violations against children [130],,19.12
2015,data.Newfoundland and Labrador [10],"data.Assault, level 3, aggravated [1410]",,7.38
2015,data.Newfoundland and Labrador [10],"data.Assault, level 2, weapon or bodily harm [1420]",,114.94
2015,data.Newfoundland and Labrador [10],"data.Assault, level 1 [1430]",,600.44
2015,data.Newfoundland and Labrador [10],data.Total robbery [160],,35.41
2015,data.Newfoundland and Labrador [10],data.Uttering threats [1627],,351.82
2015,data.Newfoundland and Labrador [10],data.Total other violent violations [180],,9.09
2015,data.Prince Edward Island [11],data.Total violent Criminal Code violations [100],,749.24
2015,data.Prince Edward Island [11],data.Homicide [110],,0.69
2015,data.Prince Edward Island [11],data.Total other violations causing death [120],,0.0
2015,data.Prince Edward Island [11],data.Attempted murder [1210],,2.08
2015,data.Prince Edward Island [11],"data.Sexual assault, level 3, aggravated [1310]",,0.0
2015,data.Prince Edward Island [11],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,0.0
2015,data.Prince Edward Island [11],"data.Sexual assault, level 1 [1330]",,48.43
2015,data.Prince Edward Island [11],data.Total sexual violations against children [130],,15.91
2015,data.Prince Edward Island [11],"data.Assault, level 3, aggravated [1410]",,4.15
2015,data.Prince Edward Island [11],"data.Assault, level 2, weapon or bodily harm [1420]",,62.26
2015,data.Prince Edward Island [11],"data.Assault, level 1 [1430]",,312.7
2015,data.Prince Edward Island [11],data.Total robbery [160],,11.07
2015,data.Prince Edward Island [11],data.Uttering threats [1627],,140.44
2015,data.Prince Edward Island [11],data.Total other violent violations [180],,13.84
2015,data.Nova Scotia [12],data.Total violent Criminal Code violations [100],,1205.84
2015,data.Nova Scotia [12],data.Homicide [110],,1.28
2015,data.Nova Scotia [12],data.Total other violations causing death [120],,0.21
2015,data.Nova Scotia [12],data.Attempted murder [1210],,3.52
2015,data.Nova Scotia [12],"data.Sexual assault, level 3, aggravated [1310]",,0.43
2015,data.Nova Scotia [12],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,0.75
2015,data.Nova Scotia [12],"data.Sexual assault, level 1 [1330]",,69.62
2015,data.Nova Scotia [12],data.Total sexual violations against children [130],,21.14
2015,data.Nova Scotia [12],"data.Assault, level 3, aggravated [1410]",,9.5
2015,data.Nova Scotia [12],"data.Assault, level 2, weapon or bodily harm [1420]",,112.44
2015,data.Nova Scotia [12],"data.Assault, level 1 [1430]",,461.17
2015,data.Nova Scotia [12],data.Total robbery [160],,34.28
2015,data.Nova Scotia [12],data.Uttering threats [1627],,260.11
2015,data.Nova Scotia [12],data.Total other violent violations [180],,16.23
2015,data.New Brunswick [13],data.Total violent Criminal Code violations [100],,1175.34
2015,data.New Brunswick [13],data.Homicide [110],,1.45
2015,data.New Brunswick [13],data.Total other violations causing death [120],,0.13
2015,data.New Brunswick [13],data.Attempted murder [1210],,2.24
2015,data.New Brunswick [13],"data.Sexual assault, level 3, aggravated [1310]",,0.13
2015,data.New Brunswick [13],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,0.66
2015,data.New Brunswick [13],"data.Sexual assault, level 1 [1330]",,54.29
2015,data.New Brunswick [13],data.Total sexual violations against children [130],,18.84
2015,data.New Brunswick [13],"data.Assault, level 3, aggravated [1410]",,6.46
2015,data.New Brunswick [13],"data.Assault, level 2, weapon or bodily harm [1420]",,102.79
2015,data.New Brunswick [13],"data.Assault, level 1 [1430]",,500.37
2015,data.New Brunswick [13],data.Total robbery [160],,20.16
2015,data.New Brunswick [13],data.Uttering threats [1627],,273.84
2015,data.New Brunswick [13],data.Total other violent violations [180],,9.75
2015,data.Quebec [24],data.Total violent Criminal Code violations [100],,966.02
2015,data.Quebec [24],data.Homicide [110],,0.97
2015,data.Quebec [24],data.Total other violations causing death [120],,0.21
2015,data.Quebec [24],data.Attempted murder [1210],,2.5
2015,data.Quebec [24],"data.Sexual assault, level 3, aggravated [1310]",,0.4
2015,data.Quebec [24],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,1.11
2015,data.Quebec [24],"data.Sexual assault, level 1 [1330]",,45.98
2015,data.Quebec [24],data.Total sexual violations against children [130],,20.88
2015,data.Quebec [24],"data.Assault, level 3, aggravated [1410]",,3.19
2015,data.Quebec [24],"data.Assault, level 2, weapon or bodily harm [1420]",,114.69
2015,data.Quebec [24],"data.Assault, level 1 [1430]",,371.28
2015,data.Quebec [24],data.Total robbery [160],,49.37
2015,data.Quebec [24],data.Uttering threats [1627],,189.31
2015,data.Quebec [24],data.Total other violent violations [180],,23.06
2015,data.Ontario [35],data.Total violent Criminal Code violations [100],,793.0
2015,data.Ontario [35],data.Homicide [110],,1.27
2015,data.Ontario [35],data.Total other violations causing death [120],,0.22
2015,data.Ontario [35],data.Attempted murder [1210],,1.84
2015,data.Ontario [35],"data.Sexual assault, level 3, aggravated [1310]",,0.15
2015,data.Ontario [35],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,0.98
2015,data.Ontario [35],"data.Sexual assault, level 1 [1330]",,53.8
2015,data.Ontario [35],data.Total sexual violations against children [130],,8.12
2015,data.Ontario [35],"data.Assault, level 3, aggravated [1410]",,7.4
2015,data.Ontario [35],"data.Assault, level 2, weapon or bodily harm [1420]",,89.76
2015,data.Ontario [35],"data.Assault, level 1 [1430]",,324.98
2015,data.Ontario [35],data.Total robbery [160],,55.77
2015,data.Ontario [35],data.Uttering threats [1627],,109.27
2015,data.Ontario [35],data.Total other violent violations [180],,11.14
2015,data.Manitoba [46],data.Total violent Criminal Code violations [100],,1820.96
2015,data.Manitoba [46],data.Homicide [110],,3.64
2015,data.Manitoba [46],data.Total other violations causing death [120],,0.39
2015,data.Manitoba [46],data.Attempted murder [1210],,2.4
2015,data.Manitoba [46],"data.Sexual assault, level 3, aggravated [1310]",,0.62
2015,data.Manitoba [46],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,2.4
2015,data.Manitoba [46],"data.Sexual assault, level 1 [1330]",,102.15
2015,data.Manitoba [46],data.Total sexual violations against children [130],,20.43
2015,data.Manitoba [46],"data.Assault, level 3, aggravated [1410]",,30.57
2015,data.Manitoba [46],"data.Assault, level 2, weapon or bodily harm [1420]",,314.42
2015,data.Manitoba [46],"data.Assault, level 1 [1430]",,793.98
2015,data.Manitoba [46],data.Total robbery [160],,129.08
2015,data.Manitoba [46],data.Uttering threats [1627],,248.56
2015,data.Manitoba [46],data.Total other violent violations [180],,11.92
2015,data.Saskatchewan [47],data.Total violent Criminal Code violations [100],,2054.74
2015,data.Saskatchewan [47],data.Homicide [110],,3.93
2015,data.Saskatchewan [47],data.Total other violations causing death [120],,0.54
2015,data.Saskatchewan [47],data.Attempted murder [1210],,2.5
2015,data.Saskatchewan [47],"data.Sexual assault, level 3, aggravated [1310]",,0.62
2015,data.Saskatchewan [47],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,1.43
2015,data.Saskatchewan [47],"data.Sexual assault, level 1 [1330]",,97.06
2015,data.Saskatchewan [47],data.Total sexual violations against children [130],,29.62
2015,data.Saskatchewan [47],"data.Assault, level 3, aggravated [1410]",,32.56
2015,data.Saskatchewan [47],"data.Assault, level 2, weapon or bodily harm [1420]",,344.79
2015,data.Saskatchewan [47],"data.Assault, level 1 [1430]",,939.28
2015,data.Saskatchewan [47],data.Total robbery [160],,87.6
2015,data.Saskatchewan [47],data.Uttering threats [1627],,272.35
2015,data.Saskatchewan [47],data.Total other violent violations [180],,16.77
2015,data.Alberta [48],data.Total violent Criminal Code violations [100],,1316.33
2015,data.Alberta [48],data.Homicide [110],,3.21
2015,data.Alberta [48],data.Total other violations causing death [120],,0.12
2015,data.Alberta [48],data.Attempted murder [1210],,1.64
2015,data.Alberta [48],"data.Sexual assault, level 3, aggravated [1310]",,0.17
2015,data.Alberta [48],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,1.09
2015,data.Alberta [48],"data.Sexual assault, level 1 [1330]",,67.54
2015,data.Alberta [48],data.Total sexual violations against children [130],,14.6
2015,data.Alberta [48],"data.Assault, level 3, aggravated [1410]",,16.7
2015,data.Alberta [48],"data.Assault, level 2, weapon or bodily harm [1420]",,180.12
2015,data.Alberta [48],"data.Assault, level 1 [1430]",,558.26
2015,data.Alberta [48],data.Total robbery [160],,82.74
2015,data.Alberta [48],data.Uttering threats [1627],,194.14
2015,data.Alberta [48],data.Total other violent violations [180],,11.34
2015,data.British Columbia [59],data.Total violent Criminal Code violations [100],,1191.76
2015,data.British Columbia [59],data.Homicide [110],,2.03
2015,data.British Columbia [59],data.Total other violations causing death [120],,0.38
2015,data.British Columbia [59],data.Attempted murder [1210],,2.7
2015,data.British Columbia [59],"data.Sexual assault, level 3, aggravated [1310]",,0.4
2015,data.British Columbia [59],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,0.84
2015,data.British Columbia [59],"data.Sexual assault, level 1 [1330]",,46.69
2015,data.British Columbia [59],data.Total sexual violations against children [130],,13.71
2015,data.British Columbia [59],"data.Assault, level 3, aggravated [1410]",,6.93
2015,data.British Columbia [59],"data.Assault, level 2, weapon or bodily harm [1420]",,144.54
2015,data.British Columbia [59],"data.Assault, level 1 [1430]",,466.75
2015,data.British Columbia [59],data.Total robbery [160],,76.31
2015,data.British Columbia [59],data.Uttering threats [1627],,215.27
2015,data.British Columbia [59],data.Total other violent violations [180],,10.15
2015,data.Yukon [60],data.Total violent Criminal Code violations [100],,4083.31
2015,data.Yukon [60],data.Homicide [110],,2.65
2015,data.Yukon [60],data.Total other violations causing death [120],,0.0
2015,data.Yukon [60],data.Attempted murder [1210],,10.61
2015,data.Yukon [60],"data.Sexual assault, level 3, aggravated [1310]",,0.0
2015,data.Yukon [60],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,2.65
2015,data.Yukon [60],"data.Sexual assault, level 1 [1330]",,204.3
2015,data.Yukon [60],data.Total sexual violations against children [130],,68.98
2015,data.Yukon [60],"data.Assault, level 3, aggravated [1410]",,58.37
2015,data.Yukon [60],"data.Assault, level 2, weapon or bodily harm [1420]",,419.21
2015,data.Yukon [60],"data.Assault, level 1 [1430]",,2098.7
2015,data.Yukon [60],data.Total robbery [160],,58.37
2015,data.Yukon [60],data.Uttering threats [1627],,697.8
2015,data.Yukon [60],data.Total other violent violations [180],,21.23
2015,data.Northwest Territories [61],data.Total violent Criminal Code violations [100],,7685.87
2015,data.Northwest Territories [61],data.Homicide [110],,11.3
2015,data.Northwest Territories [61],data.Total other violations causing death [120],,0.0
2015,data.Northwest Territories [61],data.Attempted murder [1210],,6.78
2015,data.Northwest Territories [61],"data.Sexual assault, level 3, aggravated [1310]",,2.26
2015,data.Northwest Territories [61],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,13.56
2015,data.Northwest Territories [61],"data.Sexual assault, level 1 [1330]",,363.95
2015,data.Northwest Territories [61],data.Total sexual violations against children [130],,90.42
2015,data.Northwest Territories [61],"data.Assault, level 3, aggravated [1410]",,72.34
2015,data.Northwest Territories [61],"data.Assault, level 2, weapon or bodily harm [1420]",,849.97
2015,data.Northwest Territories [61],"data.Assault, level 1 [1430]",,4265.66
2015,data.Northwest Territories [61],data.Total robbery [160],,61.03
2015,data.Northwest Territories [61],data.Uttering threats [1627],,1118.97
2015,data.Northwest Territories [61],data.Total other violent violations [180],,36.17
2015,data.Nunavut [62],data.Total violent Criminal Code violations [100],,8054.7
2015,data.Nunavut [62],data.Homicide [110],,5.48
2015,data.Nunavut [62],data.Total other violations causing death [120],,0.0
2015,data.Nunavut [62],data.Attempted murder [1210],,2.74
2015,data.Nunavut [62],"data.Sexual assault, level 3, aggravated [1310]",,2.74
2015,data.Nunavut [62],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,5.48
2015,data.Nunavut [62],"data.Sexual assault, level 1 [1330]",,441.24
2015,data.Nunavut [62],data.Total sexual violations against children [130],,134.29
2015,data.Nunavut [62],"data.Assault, level 3, aggravated [1410]",,65.78
2015,data.Nunavut [62],"data.Assault, level 2, weapon or bodily harm [1420]",,951.0
2015,data.Nunavut [62],"data.Assault, level 1 [1430]",,4138.35
2015,data.Nunavut [62],data.Total robbery [160],,52.07
2015,data.Nunavut [62],data.Uttering threats [1627],,1189.43
2015,data.Nunavut [62],data.Total other violent violations [180],,74.0
2016,,,,1076.07
2016,data.Canada,data.Homicide [110],,1.69
2016,data.Canada,data.Total other violations causing death [120],,0.3
2016,data.Canada,data.Attempted murder [1210],,2.18
2016,data.Canada,"data.Sexual assault, level 3, aggravated [1310]",,0.31
2016,data.Canada,"data.Sexual assault, level 2, weapon or bodily harm [1320]",,1.09
2016,data.Canada,"data.Sexual assault, level 1 [1330]",,58.36
2016,data.Canada,data.Total sexual violations against children [130],,20.31
2016,data.Canada,"data.Assault, level 3, aggravated [1410]",,9.6
2016,data.Canada,"data.Assault, level 2, weapon or bodily harm [1420]",,138.32
2016,data.Canada,"data.Assault, level 1 [1430]",,441.97
2016,data.Canada,data.Total robbery [160],,60.81
2016,data.Canada,data.Uttering threats [1627],,168.68
2016,data.Canada,data.Total other violent violations [180],,14.56
2016,data.Newfoundland and Labrador [10],data.Total violent Criminal Code violations [100],,1327.29
2016,data.Newfoundland and Labrador [10],data.Homicide [110],,1.32
2016,data.Newfoundland and Labrador [10],data.Total other violations causing death [120],,0.38
2016,data.Newfoundland and Labrador [10],data.Attempted murder [1210],,1.51
2016,data.Newfoundland and Labrador [10],"data.Sexual assault, level 3, aggravated [1310]",,0.0
2016,data.Newfoundland and Labrador [10],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,0.76
2016,data.Newfoundland and Labrador [10],"data.Sexual assault, level 1 [1330]",,56.85
2016,data.Newfoundland and Labrador [10],data.Total sexual violations against children [130],,24.18
2016,data.Newfoundland and Labrador [10],"data.Assault, level 3, aggravated [1410]",,9.26
2016,data.Newfoundland and Labrador [10],"data.Assault, level 2, weapon or bodily harm [1420]",,106.15
2016,data.Newfoundland and Labrador [10],"data.Assault, level 1 [1430]",,577.8
2016,data.Newfoundland and Labrador [10],data.Total robbery [160],,42.12
2016,data.Newfoundland and Labrador [10],data.Uttering threats [1627],,329.6
2016,data.Newfoundland and Labrador [10],data.Total other violent violations [180],,8.31
2016,data.Prince Edward Island [11],data.Total violent Criminal Code violations [100],,800.17
2016,data.Prince Edward Island [11],data.Homicide [110],,0.0
2016,data.Prince Edward Island [11],data.Total other violations causing death [120],,0.0
2016,data.Prince Edward Island [11],data.Attempted murder [1210],,0.0
2016,data.Prince Edward Island [11],"data.Sexual assault, level 3, aggravated [1310]",,0.0
2016,data.Prince Edward Island [11],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,0.68
2016,data.Prince Edward Island [11],"data.Sexual assault, level 1 [1330]",,48.31
2016,data.Prince Edward Island [11],data.Total sexual violations against children [130],,23.13
2016,data.Prince Edward Island [11],"data.Assault, level 3, aggravated [1410]",,4.08
2016,data.Prince Edward Island [11],"data.Assault, level 2, weapon or bodily harm [1420]",,66.0
2016,data.Prince Edward Island [11],"data.Assault, level 1 [1430]",,335.44
2016,data.Prince Edward Island [11],data.Total robbery [160],,12.25
2016,data.Prince Edward Island [11],data.Uttering threats [1627],,153.77
2016,data.Prince Edward Island [11],data.Total other violent violations [180],,4.08
2016,data.Nova Scotia [12],data.Total violent Criminal Code violations [100],,1164.31
2016,data.Nova Scotia [12],data.Homicide [110],,1.38
2016,data.Nova Scotia [12],data.Total other violations causing death [120],,0.32
2016,data.Nova Scotia [12],data.Attempted murder [1210],,2.97
2016,data.Nova Scotia [12],"data.Sexual assault, level 3, aggravated [1310]",,0.42
2016,data.Nova Scotia [12],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,0.74
2016,data.Nova Scotia [12],"data.Sexual assault, level 1 [1330]",,66.08
2016,data.Nova Scotia [12],data.Total sexual violations against children [130],,23.23
2016,data.Nova Scotia [12],"data.Assault, level 3, aggravated [1410]",,9.12
2016,data.Nova Scotia [12],"data.Assault, level 2, weapon or bodily harm [1420]",,111.37
2016,data.Nova Scotia [12],"data.Assault, level 1 [1430]",,446.23
2016,data.Nova Scotia [12],data.Total robbery [160],,28.74
2016,data.Nova Scotia [12],data.Uttering threats [1627],,244.27
2016,data.Nova Scotia [12],data.Total other violent violations [180],,15.8
2016,data.New Brunswick [13],data.Total violent Criminal Code violations [100],,1188.18
2016,data.New Brunswick [13],data.Homicide [110],,1.44
2016,data.New Brunswick [13],data.Total other violations causing death [120],,0.39
2016,data.New Brunswick [13],data.Attempted murder [1210],,0.92
2016,data.New Brunswick [13],"data.Sexual assault, level 3, aggravated [1310]",,0.13
2016,data.New Brunswick [13],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,0.92
2016,data.New Brunswick [13],"data.Sexual assault, level 1 [1330]",,56.07
2016,data.New Brunswick [13],data.Total sexual violations against children [130],,23.97
2016,data.New Brunswick [13],"data.Assault, level 3, aggravated [1410]",,6.94
2016,data.New Brunswick [13],"data.Assault, level 2, weapon or bodily harm [1420]",,121.44
2016,data.New Brunswick [13],"data.Assault, level 1 [1430]",,496.89
2016,data.New Brunswick [13],data.Total robbery [160],,30.26
2016,data.New Brunswick [13],data.Uttering threats [1627],,256.5
2016,data.New Brunswick [13],data.Total other violent violations [180],,12.18
2016,data.Quebec [24],data.Total violent Criminal Code violations [100],,1013.59
2016,data.Quebec [24],data.Homicide [110],,0.81
2016,data.Quebec [24],data.Total other violations causing death [120],,0.3
2016,data.Quebec [24],data.Attempted murder [1210],,2.3
2016,data.Quebec [24],"data.Sexual assault, level 3, aggravated [1310]",,0.22
2016,data.Quebec [24],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,1.11
2016,data.Quebec [24],"data.Sexual assault, level 1 [1330]",,52.7
2016,data.Quebec [24],data.Total sexual violations against children [130],,24.97
2016,data.Quebec [24],"data.Assault, level 3, aggravated [1410]",,3.57
2016,data.Quebec [24],"data.Assault, level 2, weapon or bodily harm [1420]",,122.77
2016,data.Quebec [24],"data.Assault, level 1 [1430]",,399.1
2016,data.Quebec [24],data.Total robbery [160],,45.45
2016,data.Quebec [24],data.Uttering threats [1627],,185.49
2016,data.Quebec [24],data.Total other violent violations [180],,24.61
2016,data.Ontario [35],data.Total violent Criminal Code violations [100],,805.89
2016,data.Ontario [35],data.Homicide [110],,1.48
2016,data.Ontario [35],data.Total other violations causing death [120],,0.26
2016,data.Ontario [35],data.Attempted murder [1210],,1.88
2016,data.Ontario [35],"data.Sexual assault, level 3, aggravated [1310]",,0.25
2016,data.Ontario [35],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,1.05
2016,data.Ontario [35],"data.Sexual assault, level 1 [1330]",,53.58
2016,data.Ontario [35],data.Total sexual violations against children [130],,14.62
2016,data.Ontario [35],"data.Assault, level 3, aggravated [1410]",,7.71
2016,data.Ontario [35],"data.Assault, level 2, weapon or bodily harm [1420]",,96.16
2016,data.Ontario [35],"data.Assault, level 1 [1430]",,327.93
2016,data.Ontario [35],data.Total robbery [160],,59.64
2016,data.Ontario [35],data.Uttering threats [1627],,105.82
2016,data.Ontario [35],data.Total other violent violations [180],,11.27
2016,data.Manitoba [46],data.Total violent Criminal Code violations [100],,1949.18
2016,data.Manitoba [46],data.Homicide [110],,3.2
2016,data.Manitoba [46],data.Total other violations causing death [120],,0.38
2016,data.Manitoba [46],data.Attempted murder [1210],,3.27
2016,data.Manitoba [46],"data.Sexual assault, level 3, aggravated [1310]",,0.53
2016,data.Manitoba [46],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,2.28
2016,data.Manitoba [46],"data.Sexual assault, level 1 [1330]",,105.62
2016,data.Manitoba [46],data.Total sexual violations against children [130],,37.9
2016,data.Manitoba [46],"data.Assault, level 3, aggravated [1410]",,35.16
2016,data.Manitoba [46],"data.Assault, level 2, weapon or bodily harm [1420]",,347.3
2016,data.Manitoba [46],"data.Assault, level 1 [1430]",,834.08
2016,data.Manitoba [46],data.Total robbery [160],,156.91
2016,data.Manitoba [46],data.Uttering threats [1627],,248.15
2016,data.Manitoba [46],data.Total other violent violations [180],,11.87
2016,data.Saskatchewan [47],data.Total violent Criminal Code violations [100],,2060.41
2016,data.Saskatchewan [47],data.Homicide [110],,4.75
2016,data.Saskatchewan [47],data.Total other violations causing death [120],,0.62
2016,data.Saskatchewan [47],data.Attempted murder [1210],,5.72
2016,data.Saskatchewan [47],"data.Sexual assault, level 3, aggravated [1310]",,1.5
2016,data.Saskatchewan [47],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,1.5
2016,data.Saskatchewan [47],"data.Sexual assault, level 1 [1330]",,101.59
2016,data.Saskatchewan [47],data.Total sexual violations against children [130],,33.8
2016,data.Saskatchewan [47],"data.Assault, level 3, aggravated [1410]",,36.44
2016,data.Saskatchewan [47],"data.Assault, level 2, weapon or bodily harm [1420]",,340.58
2016,data.Saskatchewan [47],"data.Assault, level 1 [1430]",,932.76
2016,data.Saskatchewan [47],data.Total robbery [160],,88.82
2016,data.Saskatchewan [47],data.Uttering threats [1627],,270.07
2016,data.Saskatchewan [47],data.Total other violent violations [180],,16.02
2016,data.Alberta [48],data.Total violent Criminal Code violations [100],,1281.87
2016,data.Alberta [48],data.Homicide [110],,2.76
2016,data.Alberta [48],data.Total other violations causing death [120],,0.19
2016,data.Alberta [48],data.Attempted murder [1210],,1.31
2016,data.Alberta [48],"data.Sexual assault, level 3, aggravated [1310]",,0.24
2016,data.Alberta [48],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,1.22
2016,data.Alberta [48],"data.Sexual assault, level 1 [1330]",,64.47
2016,data.Alberta [48],data.Total sexual violations against children [130],,19.54
2016,data.Alberta [48],"data.Assault, level 3, aggravated [1410]",,15.18
2016,data.Alberta [48],"data.Assault, level 2, weapon or bodily harm [1420]",,182.91
2016,data.Alberta [48],"data.Assault, level 1 [1430]",,545.68
2016,data.Alberta [48],data.Total robbery [160],,73.81
2016,data.Alberta [48],data.Uttering threats [1627],,183.7
2016,data.Alberta [48],data.Total other violent violations [180],,12.3
2016,data.British Columbia [59],data.Total violent Criminal Code violations [100],,1116.35
2016,data.British Columbia [59],data.Homicide [110],,1.81
2016,data.British Columbia [59],data.Total other violations causing death [120],,0.39
2016,data.British Columbia [59],data.Attempted murder [1210],,2.45
2016,data.British Columbia [59],"data.Sexual assault, level 3, aggravated [1310]",,0.39
2016,data.British Columbia [59],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,0.72
2016,data.British Columbia [59],"data.Sexual assault, level 1 [1330]",,46.47
2016,data.British Columbia [59],data.Total sexual violations against children [130],,16.96
2016,data.British Columbia [59],"data.Assault, level 3, aggravated [1410]",,6.67
2016,data.British Columbia [59],"data.Assault, level 2, weapon or bodily harm [1420]",,139.9
2016,data.British Columbia [59],"data.Assault, level 1 [1430]",,431.24
2016,data.British Columbia [59],data.Total robbery [160],,61.08
2016,data.British Columbia [59],data.Uttering threats [1627],,195.44
2016,data.British Columbia [59],data.Total other violent violations [180],,9.88
2016,data.Yukon [60],data.Total violent Criminal Code violations [100],,4013.28
2016,data.Yukon [60],data.Homicide [110],,10.38
2016,data.Yukon [60],data.Total other violations causing death [120],,0.0
2016,data.Yukon [60],data.Attempted murder [1210],,5.19
2016,data.Yukon [60],"data.Sexual assault, level 3, aggravated [1310]",,2.59
2016,data.Yukon [60],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,0.0
2016,data.Yukon [60],"data.Sexual assault, level 1 [1330]",,210.13
2016,data.Yukon [60],data.Total sexual violations against children [130],,54.48
2016,data.Yukon [60],"data.Assault, level 3, aggravated [1410]",,38.91
2016,data.Yukon [60],"data.Assault, level 2, weapon or bodily harm [1420]",,456.59
2016,data.Yukon [60],"data.Assault, level 1 [1430]",,2049.45
2016,data.Yukon [60],data.Total robbery [160],,62.26
2016,data.Yukon [60],data.Uttering threats [1627],,658.94
2016,data.Yukon [60],data.Total other violent violations [180],,28.54
2016,data.Northwest Territories [61],data.Total violent Criminal Code violations [100],,7805.33
2016,data.Northwest Territories [61],data.Homicide [110],,6.72
2016,data.Northwest Territories [61],data.Total other violations causing death [120],,0.0
2016,data.Northwest Territories [61],data.Attempted murder [1210],,0.0
2016,data.Northwest Territories [61],"data.Sexual assault, level 3, aggravated [1310]",,2.24
2016,data.Northwest Territories [61],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,15.68
2016,data.Northwest Territories [61],"data.Sexual assault, level 1 [1330]",,293.4
2016,data.Northwest Territories [61],data.Total sexual violations against children [130],,85.11
2016,data.Northwest Territories [61],"data.Assault, level 3, aggravated [1410]",,49.27
2016,data.Northwest Territories [61],"data.Assault, level 2, weapon or bodily harm [1420]",,891.4
2016,data.Northwest Territories [61],"data.Assault, level 1 [1430]",,4353.96
2016,data.Northwest Territories [61],data.Total robbery [160],,69.43
2016,data.Northwest Territories [61],data.Uttering threats [1627],,1218.39
2016,data.Northwest Territories [61],data.Total other violent violations [180],,44.79
2016,data.Nunavut [62],data.Total violent Criminal Code violations [100],,8192.02
2016,data.Nunavut [62],data.Homicide [110],,2.7
2016,data.Nunavut [62],data.Total other violations causing death [120],,0.0
2016,data.Nunavut [62],data.Attempted murder [1210],,24.34
2016,data.Nunavut [62],"data.Sexual assault, level 3, aggravated [1310]",,0.0
2016,data.Nunavut [62],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,0.0
2016,data.Nunavut [62],"data.Sexual assault, level 1 [1330]",,440.84
2016,data.Nunavut [62],data.Total sexual violations against children [130],,278.57
2016,data.Nunavut [62],"data.Assault, level 3, aggravated [1410]",,91.95
2016,data.Nunavut [62],"data.Assault, level 2, weapon or bodily harm [1420]",,1046.65
2016,data.Nunavut [62],"data.Assault, level 1 [1430]",,4235.29
2016,data.Nunavut [62],data.Total robbery [160],,27.05
2016,data.Nunavut [62],data.Uttering threats [1627],,1092.63
2016,data.Nunavut [62],data.Total other violent violations [180],,37.86
2017,,,,1112.66
2017,data.Canada,data.Homicide [110],,1.82
2017,data.Canada,data.Total other violations causing death [120],,0.27
2017,data.Canada,data.Attempted murder [1210],,2.25
2017,data.Canada,"data.Sexual assault, level 3, aggravated [1310]",,0.44
2017,data.Canada,"data.Sexual assault, level 2, weapon or bodily harm [1320]",,1.16
2017,data.Canada,"data.Sexual assault, level 1 [1330]",,66.1
2017,data.Canada,data.Total sexual violations against children [130],,22.65
2017,data.Canada,"data.Assault, level 3, aggravated [1410]",,9.81
