Year,data.Geography,data.Age group,data.Sex,GeoCode,Value
2015,data.Manitoba,data.35 to 49 years,data.Females,46,65.6
2015,data.Manitoba,data.50 to 64 years,data.Both sexes,46,55.8
2015,data.Manitoba,data.50 to 64 years,data.Males,46,57.1
2015,data.Manitoba,data.50 to 64 years,data.Females,46,54.5
2015,data.Manitoba,data.65 years and over,data.Both sexes,46,39.9
2015,data.Manitoba,data.65 years and over,data.Males,46,33.8
2015,data.Manitoba,data.65 years and over,data.Females,46,45.0
2015,data.Saskatchewan,"data.Total, 12 years and over",data.Both sexes,47,59.6
2015,data.Saskatchewan,"data.Total, 12 years and over",data.Males,47,59.6
2015,data.Saskatchewan,"data.Total, 12 years and over",data.Females,47,59.6
2015,data.Saskatchewan,data.12 to 17 years,data.Both sexes,47,76.9
2015,data.Saskatchewan,data.12 to 17 years,data.Males,47,76.6
2015,data.Saskatchewan,data.12 to 17 years,data.Females,47,77.3
2015,data.Saskatchewan,data.18 to 34 years,data.Both sexes,47,73.8
2015,data.Saskatchewan,data.18 to 34 years,data.Males,47,73.9
2015,data.Saskatchewan,data.18 to 34 years,data.Females,47,73.7
2015,data.Saskatchewan,data.35 to 49 years,data.Both sexes,47,56.7
2015,data.Saskatchewan,data.35 to 49 years,data.Males,47,56.2
2015,data.Saskatchewan,data.35 to 49 years,data.Females,47,57.3
2015,data.Saskatchewan,data.50 to 64 years,data.Both sexes,47,56.4
2015,data.Saskatchewan,data.50 to 64 years,data.Males,47,56.2
2015,data.Saskatchewan,data.50 to 64 years,data.Females,47,56.5
2015,data.Saskatchewan,data.65 years and over,data.Both sexes,47,35.3
2015,data.Saskatchewan,data.65 years and over,data.Males,47,33.2
2015,data.Saskatchewan,data.65 years and over,data.Females,47,37.1
2015,data.Alberta,"data.Total, 12 years and over",data.Both sexes,48,66.7
2015,data.Alberta,"data.Total, 12 years and over",data.Males,48,66.6
2015,data.Alberta,"data.Total, 12 years and over",data.Females,48,66.8
2015,data.Alberta,data.12 to 17 years,data.Both sexes,48,76.1
2015,data.Alberta,data.12 to 17 years,data.Males,48,75.1
2015,data.Alberta,data.12 to 17 years,data.Females,48,77.1
2015,data.Alberta,data.18 to 34 years,data.Both sexes,48,71.6
2015,data.Alberta,data.18 to 34 years,data.Males,48,72.9
2015,data.Alberta,data.18 to 34 years,data.Females,48,70.3
2015,data.Alberta,data.35 to 49 years,data.Both sexes,48,68.6
2015,data.Alberta,data.35 to 49 years,data.Males,48,64.8
2015,data.Alberta,data.35 to 49 years,data.Females,48,72.7
2015,data.Alberta,data.50 to 64 years,data.Both sexes,48,63.4
2015,data.Alberta,data.50 to 64 years,data.Males,48,62.5
2015,data.Alberta,data.50 to 64 years,data.Females,48,64.4
2015,data.Alberta,data.65 years and over,data.Both sexes,48,51.7
2015,data.Alberta,data.65 years and over,data.Males,48,56.6
2015,data.Alberta,data.65 years and over,data.Females,48,47.4
2015,data.British Columbia,"data.Total, 12 years and over",data.Both sexes,59,60.8
2015,data.British Columbia,"data.Total, 12 years and over",data.Males,59,60.3
2015,data.British Columbia,"data.Total, 12 years and over",data.Females,59,61.2
2015,data.British Columbia,data.12 to 17 years,data.Both sexes,59,74.9
2015,data.British Columbia,data.12 to 17 years,data.Males,59,72.1
2015,data.British Columbia,data.12 to 17 years,data.Females,59,77.9
2015,data.British Columbia,data.18 to 34 years,data.Both sexes,59,69.1
2015,data.British Columbia,data.18 to 34 years,data.Males,59,69.3
2015,data.British Columbia,data.18 to 34 years,data.Females,59,68.9
2015,data.British Columbia,data.35 to 49 years,data.Both sexes,59,61.1
2015,data.British Columbia,data.35 to 49 years,data.Males,59,60.3
2015,data.British Columbia,data.35 to 49 years,data.Females,59,61.8
2015,data.British Columbia,data.50 to 64 years,data.Both sexes,59,57.3
2015,data.British Columbia,data.50 to 64 years,data.Males,59,56.1
2015,data.British Columbia,data.50 to 64 years,data.Females,59,58.4
2015,data.British Columbia,data.65 years and over,data.Both sexes,59,48.3
2015,data.British Columbia,data.65 years and over,data.Males,59,48.1
2015,data.British Columbia,data.65 years and over,data.Females,59,48.5
2016,data.Canada,"data.Total, 12 years and over",data.Males,,61.7
2016,data.Canada,"data.Total, 12 years and over",data.Females,,60.5
2016,data.Canada,data.12 to 17 years,data.Both sexes,,75.3
2016,data.Canada,data.12 to 17 years,data.Males,,73.5
2016,data.Canada,data.12 to 17 years,data.Females,,77.1
2016,data.Canada,data.18 to 34 years,data.Both sexes,,69.2
2016,data.Canada,data.18 to 34 years,data.Males,,69.8
2016,data.Canada,data.18 to 34 years,data.Females,,68.5
2016,data.Canada,data.35 to 49 years,data.Both sexes,,65.1
2016,data.Canada,data.35 to 49 years,data.Males,,66.5
2016,data.Canada,data.35 to 49 years,data.Females,,63.7
2016,data.Canada,data.50 to 64 years,data.Both sexes,,56.0
2016,data.Canada,data.50 to 64 years,data.Males,,55.9
2016,data.Canada,data.50 to 64 years,data.Females,,56.0
2016,data.Canada,data.65 years and over,data.Both sexes,,45.8
2016,data.Canada,data.65 years and over,data.Males,,45.8
2016,data.Canada,data.65 years and over,data.Females,,45.8
2016,data.Newfoundland and Labrador,"data.Total, 12 years and over",data.Both sexes,10,64.6
2016,data.Newfoundland and Labrador,"data.Total, 12 years and over",data.Males,10,62.1
2016,data.Newfoundland and Labrador,"data.Total, 12 years and over",data.Females,10,67.1
2016,data.Newfoundland and Labrador,data.12 to 17 years,data.Both sexes,10,74.5
2016,data.Newfoundland and Labrador,data.12 to 17 years,data.Males,10,80.2
2016,data.Newfoundland and Labrador,data.12 to 17 years,data.Females,10,68.8
2016,data.Newfoundland and Labrador,data.18 to 34 years,data.Both sexes,10,72.5
2016,data.Newfoundland and Labrador,data.18 to 34 years,data.Males,10,76.2
2016,data.Newfoundland and Labrador,data.18 to 34 years,data.Females,10,68.8
2016,data.Newfoundland and Labrador,data.35 to 49 years,data.Both sexes,10,71.8
2016,data.Newfoundland and Labrador,data.35 to 49 years,data.Males,10,62.3
2016,data.Newfoundland and Labrador,data.35 to 49 years,data.Females,10,80.7
2016,data.Newfoundland and Labrador,data.50 to 64 years,data.Both sexes,10,61.8
2016,data.Newfoundland and Labrador,data.50 to 64 years,data.Males,10,54.7
2016,data.Newfoundland and Labrador,data.50 to 64 years,data.Females,10,68.9
2016,data.Newfoundland and Labrador,data.65 years and over,data.Both sexes,10,49.1
2016,data.Newfoundland and Labrador,data.65 years and over,data.Males,10,50.0
2016,data.Newfoundland and Labrador,data.65 years and over,data.Females,10,48.3
2016,data.Prince Edward Island,"data.Total, 12 years and over",data.Both sexes,11,60.0
2016,data.Prince Edward Island,"data.Total, 12 years and over",data.Males,11,55.8
2016,data.Prince Edward Island,"data.Total, 12 years and over",data.Females,11,64.0
2016,data.Prince Edward Island,data.12 to 17 years,data.Both sexes,11,67.6
2016,data.Prince Edward Island,data.12 to 17 years,data.Males,11,65.0
2016,data.Prince Edward Island,data.12 to 17 years,data.Females,11,70.5
2016,data.Prince Edward Island,data.18 to 34 years,data.Both sexes,11,60.4
2016,data.Prince Edward Island,data.18 to 34 years,data.Males,11,61.2
2016,data.Prince Edward Island,data.18 to 34 years,data.Females,11,59.6
2016,data.Prince Edward Island,data.35 to 49 years,data.Both sexes,11,64.6
2016,data.Prince Edward Island,data.35 to 49 years,data.Males,11,58.2
2016,data.Prince Edward Island,data.35 to 49 years,data.Females,11,70.6
2016,data.Prince Edward Island,data.50 to 64 years,data.Both sexes,11,54.0
2016,data.Prince Edward Island,data.50 to 64 years,data.Males,11,50.5
2016,data.Prince Edward Island,data.50 to 64 years,data.Females,11,57.3
2016,data.Prince Edward Island,data.65 years and over,data.Both sexes,11,59.6
2016,data.Prince Edward Island,data.65 years and over,data.Males,11,50.0
2016,data.Prince Edward Island,data.65 years and over,data.Females,11,68.0
2016,data.Nova Scotia,"data.Total, 12 years and over",data.Both sexes,12,59.2
2016,data.Nova Scotia,"data.Total, 12 years and over",data.Males,12,56.9
2016,data.Nova Scotia,"data.Total, 12 years and over",data.Females,12,61.5
2016,data.Nova Scotia,data.12 to 17 years,data.Both sexes,12,75.2
2016,data.Nova Scotia,data.12 to 17 years,data.Males,12,73.0
2016,data.Nova Scotia,data.12 to 17 years,data.Females,12,77.5
2016,data.Nova Scotia,data.18 to 34 years,data.Both sexes,12,65.2
2016,data.Nova Scotia,data.18 to 34 years,data.Males,12,64.9
2016,data.Nova Scotia,data.18 to 34 years,data.Females,12,65.6
2016,data.Nova Scotia,data.35 to 49 years,data.Both sexes,12,67.1
2016,data.Nova Scotia,data.35 to 49 years,data.Males,12,63.7
2016,data.Nova Scotia,data.35 to 49 years,data.Females,12,70.2
2016,data.Nova Scotia,data.50 to 64 years,data.Both sexes,12,54.5
2016,data.Nova Scotia,data.50 to 64 years,data.Males,12,52.3
2016,data.Nova Scotia,data.50 to 64 years,data.Females,12,56.6
2016,data.Nova Scotia,data.65 years and over,data.Both sexes,12,45.8
2016,data.Nova Scotia,data.65 years and over,data.Males,12,40.5
2016,data.Nova Scotia,data.65 years and over,data.Females,12,50.3
2016,data.New Brunswick,"data.Total, 12 years and over",data.Both sexes,13,57.8
2016,data.New Brunswick,"data.Total, 12 years and over",data.Males,13,55.8
2016,data.New Brunswick,"data.Total, 12 years and over",data.Females,13,59.8
2016,data.New Brunswick,data.12 to 17 years,data.Both sexes,13,72.4
2016,data.New Brunswick,data.12 to 17 years,data.Males,13,68.8
2016,data.New Brunswick,data.12 to 17 years,data.Females,13,76.3
2016,data.New Brunswick,data.18 to 34 years,data.Both sexes,13,61.8
2016,data.New Brunswick,data.18 to 34 years,data.Males,13,57.5
2016,data.New Brunswick,data.18 to 34 years,data.Females,13,66.1
2016,data.New Brunswick,data.35 to 49 years,data.Both sexes,13,65.5
2016,data.New Brunswick,data.35 to 49 years,data.Males,13,58.7
2016,data.New Brunswick,data.35 to 49 years,data.Females,13,71.9
2016,data.New Brunswick,data.50 to 64 years,data.Both sexes,13,58.0
2016,data.New Brunswick,data.50 to 64 years,data.Males,13,60.6
2016,data.New Brunswick,data.50 to 64 years,data.Females,13,55.4
2016,data.New Brunswick,data.65 years and over,data.Both sexes,13,41.2
2016,data.New Brunswick,data.65 years and over,data.Males,13,39.8
2016,data.New Brunswick,data.65 years and over,data.Females,13,42.5
2016,data.Quebec,"data.Total, 12 years and over",data.Both sexes,24,62.2
2016,data.Quebec,"data.Total, 12 years and over",data.Males,24,63.8
2016,data.Quebec,"data.Total, 12 years and over",data.Females,24,60.7
2016,data.Quebec,data.12 to 17 years,data.Both sexes,24,75.2
2016,data.Quebec,data.12 to 17 years,data.Males,24,72.8
2016,data.Quebec,data.12 to 17 years,data.Females,24,77.7
2016,data.Quebec,data.18 to 34 years,data.Both sexes,24,70.5
2016,data.Quebec,data.18 to 34 years,data.Males,24,70.7
2016,data.Quebec,data.18 to 34 years,data.Females,24,70.3
2016,data.Quebec,data.35 to 49 years,data.Both sexes,24,65.1
2016,data.Quebec,data.35 to 49 years,data.Males,24,67.9
2016,data.Quebec,data.35 to 49 years,data.Females,24,62.2
2016,data.Quebec,data.50 to 64 years,data.Both sexes,24,59.6
2016,data.Quebec,data.50 to 64 years,data.Males,24,61.5
2016,data.Quebec,data.50 to 64 years,data.Females,24,57.6
2016,data.Quebec,data.65 years and over,data.Both sexes,24,47.7
2016,data.Quebec,data.65 years and over,data.Males,24,49.0
2016,data.Quebec,data.65 years and over,data.Females,24,46.7
2016,data.Ontario,"data.Total, 12 years and over",data.Both sexes,35,60.8
2016,data.Ontario,"data.Total, 12 years and over",data.Males,35,61.2
2016,data.Ontario,"data.Total, 12 years and over",data.Females,35,60.4
2016,data.Ontario,data.12 to 17 years,data.Both sexes,35,76.2
2016,data.Ontario,data.12 to 17 years,data.Males,35,72.9
2016,data.Ontario,data.12 to 17 years,data.Females,35,79.7
2016,data.Ontario,data.18 to 34 years,data.Both sexes,35,68.7
2016,data.Ontario,data.18 to 34 years,data.Males,35,69.1
2016,data.Ontario,data.18 to 34 years,data.Females,35,68.3
2016,data.Ontario,data.35 to 49 years,data.Both sexes,35,64.8
2016,data.Ontario,data.35 to 49 years,data.Males,35,67.3
2016,data.Ontario,data.35 to 49 years,data.Females,35,62.5
2016,data.Ontario,data.50 to 64 years,data.Both sexes,35,54.7
2016,data.Ontario,data.50 to 64 years,data.Males,35,53.4
2016,data.Ontario,data.50 to 64 years,data.Females,35,56.0
2016,data.Ontario,data.65 years and over,data.Both sexes,35,45.9
2016,data.Ontario,data.65 years and over,data.Males,35,46.2
2016,data.Ontario,data.65 years and over,data.Females,35,45.6
2016,data.Manitoba,"data.Total, 12 years and over",data.Both sexes,46,60.1
2016,data.Manitoba,"data.Total, 12 years and over",data.Males,46,60.5
2016,data.Manitoba,"data.Total, 12 years and over",data.Females,46,59.7
2016,data.Manitoba,data.12 to 17 years,data.Both sexes,46,80.0
2016,data.Manitoba,data.12 to 17 years,data.Males,46,85.3
2016,data.Manitoba,data.12 to 17 years,data.Females,46,74.2
2016,data.Manitoba,data.18 to 34 years,data.Both sexes,46,69.2
2016,data.Manitoba,data.18 to 34 years,data.Males,46,69.4
2016,data.Manitoba,data.18 to 34 years,data.Females,46,69.0
2016,data.Manitoba,data.35 to 49 years,data.Both sexes,46,66.5
2016,data.Manitoba,data.35 to 49 years,data.Males,46,65.6
2016,data.Manitoba,data.35 to 49 years,data.Females,46,67.3
2016,data.Manitoba,data.50 to 64 years,data.Both sexes,46,49.1
2016,data.Manitoba,data.50 to 64 years,data.Males,46,48.2
2016,data.Manitoba,data.50 to 64 years,data.Females,46,50.1
2016,data.Manitoba,data.65 years and over,data.Both sexes,46,42.7
2016,data.Manitoba,data.65 years and over,data.Males,46,42.4
2016,data.Manitoba,data.65 years and over,data.Females,46,43.0
2016,data.Saskatchewan,"data.Total, 12 years and over",data.Both sexes,47,59.9
2016,data.Saskatchewan,"data.Total, 12 years and over",data.Males,47,60.3
2016,data.Saskatchewan,"data.Total, 12 years and over",data.Females,47,59.4
2016,data.Saskatchewan,data.12 to 17 years,data.Both sexes,47,65.8
2016,data.Saskatchewan,data.12 to 17 years,data.Males,47,63.9
2016,data.Saskatchewan,data.12 to 17 years,data.Females,47,67.8
2016,data.Saskatchewan,data.18 to 34 years,data.Both sexes,47,68.7
2016,data.Saskatchewan,data.18 to 34 years,data.Males,47,70.7
2016,data.Saskatchewan,data.18 to 34 years,data.Females,47,66.5
2016,data.Saskatchewan,data.35 to 49 years,data.Both sexes,47,62.7
2016,data.Saskatchewan,data.35 to 49 years,data.Males,47,60.8
2016,data.Saskatchewan,data.35 to 49 years,data.Females,47,64.6
2016,data.Saskatchewan,data.50 to 64 years,data.Both sexes,47,56.3
2016,data.Saskatchewan,data.50 to 64 years,data.Males,47,55.2
2016,data.Saskatchewan,data.50 to 64 years,data.Females,47,57.3
2016,data.Saskatchewan,data.65 years and over,data.Both sexes,47,43.8
2016,data.Saskatchewan,data.65 years and over,data.Males,47,46.2
2016,data.Saskatchewan,data.65 years and over,data.Females,47,41.8
2016,data.Alberta,"data.Total, 12 years and over",data.Both sexes,48,63.7
2016,data.Alberta,"data.Total, 12 years and over",data.Males,48,64.5
2016,data.Alberta,"data.Total, 12 years and over",data.Females,48,62.9
2016,data.Alberta,data.12 to 17 years,data.Both sexes,48,75.7
2016,data.Alberta,data.12 to 17 years,data.Males,48,75.9
2016,data.Alberta,data.12 to 17 years,data.Females,48,75.4
2016,data.Alberta,data.18 to 34 years,data.Both sexes,48,69.6
2016,data.Alberta,data.18 to 34 years,data.Males,48,72.4
2016,data.Alberta,data.18 to 34 years,data.Females,48,66.7
2016,data.Alberta,data.35 to 49 years,data.Both sexes,48,66.8
2016,data.Alberta,data.35 to 49 years,data.Males,48,67.0
2016,data.Alberta,data.35 to 49 years,data.Females,48,66.5
2016,data.Alberta,data.50 to 64 years,data.Both sexes,48,58.4
2016,data.Alberta,data.50 to 64 years,data.Males,48,58.4
2016,data.Alberta,data.50 to 64 years,data.Females,48,58.3
2016,data.Alberta,data.65 years and over,data.Both sexes,48,46.4
2016,data.Alberta,data.65 years and over,data.Males,48,43.6
2016,data.Alberta,data.65 years and over,data.Females,48,48.9
2016,data.British Columbia,"data.Total, 12 years and over",data.Both sexes,59,58.9
2016,data.British Columbia,"data.Total, 12 years and over",data.Males,59,59.8
2016,data.British Columbia,"data.Total, 12 years and over",data.Females,59,58.0
2016,data.British Columbia,data.12 to 17 years,data.Both sexes,59,73.6
2016,data.British Columbia,data.12 to 17 years,data.Males,59,73.3
2016,data.British Columbia,data.12 to 17 years,data.Females,59,73.9
2016,data.British Columbia,data.18 to 34 years,data.Both sexes,59,69.7
2016,data.British Columbia,data.18 to 34 years,data.Males,59,70.0
2016,data.British Columbia,data.18 to 34 years,data.Females,59,69.4
2016,data.British Columbia,data.35 to 49 years,data.Both sexes,59,63.2
2016,data.British Columbia,data.35 to 49 years,data.Males,59,64.8
2016,data.British Columbia,data.35 to 49 years,data.Females,59,61.6
2016,data.British Columbia,data.50 to 64 years,data.Both sexes,59,52.3
2016,data.British Columbia,data.50 to 64 years,data.Males,59,53.5
2016,data.British Columbia,data.50 to 64 years,data.Females,59,51.1
2016,data.British Columbia,data.65 years and over,data.Both sexes,59,42.8
2016,data.British Columbia,data.65 years and over,data.Males,59,42.7
2016,data.British Columbia,data.65 years and over,data.Females,59,42.8
2017,data.Canada,"data.Total, 12 years and over",data.Males,,61.0
2017,data.Canada,"data.Total, 12 years and over",data.Females,,61.1
2017,data.Canada,data.12 to 17 years,data.Both sexes,,75.7
2017,data.Canada,data.12 to 17 years,data.Males,,75.6
2017,data.Canada,data.12 to 17 years,data.Females,,75.8
2017,data.Canada,data.18 to 34 years,data.Both sexes,,70.9
2017,data.Canada,data.18 to 34 years,data.Males,,72.2
2017,data.Canada,data.18 to 34 years,data.Females,,69.6
2017,data.Canada,data.35 to 49 years,data.Both sexes,,64.1
2017,data.Canada,data.35 to 49 years,data.Males,,63.1
2017,data.Canada,data.35 to 49 years,data.Females,,65.2
2017,data.Canada,data.50 to 64 years,data.Both sexes,,54.2
2017,data.Canada,data.50 to 64 years,data.Males,,53.2
2017,data.Canada,data.50 to 64 years,data.Females,,55.2
2017,data.Canada,data.65 years and over,data.Both sexes,,46.8
2017,data.Canada,data.65 years and over,data.Males,,45.8
2017,data.Canada,data.65 years and over,data.Females,,47.6
